txn_id,timestamp,sender_id,receiver_id,amount,is_suspicious,decision,sender_risk
TXN002864897,2024-01-01 03:25:15.479968,ACC132149,ACC002954,10090.56,1,BLOCK,0.0
TXN002893327,2024-01-01 03:27:45.342277,ACC198282,ACC000222,1241.91,1,BLOCK,0.0
TXN002831874,2024-01-01 03:28:09.047630,ACC001618,ACC060511,47083.0,1,BLOCK,1.0
TXN002944096,2024-01-01 03:29:30.158886,ACC135166,ACC002686,924.57,1,BLOCK,0.0
TXN002870218,2024-01-01 03:32:09.475972,ACC184416,ACC003029,1368.11,1,BLOCK,0.0
TXN002891320,2024-01-01 03:32:40.000000,ACC002786,ACC174120,310.76,0,BLOCK,1.0
TXN002981417,2024-01-01 03:36:26.313190,ACC005741,ACC188466,43911.91,1,BLOCK,1.0
TXN002898270,2024-01-01 03:38:57.461177,ACC190150,ACC004689,11852.46,1,BLOCK,0.0
TXN002858421,2024-01-01 03:39:29.140269,ACC198330,ACC005845,11012.31,1,BLOCK,0.0
TXN002820329,2024-01-01 03:40:51.968424,ACC003557,ACC031447,41780.02,1,BLOCK,1.0
TXN002843691,2024-01-01 03:42:08.445088,ACC001589,ACC174765,85923.32,1,BLOCK,1.0
TXN002940355,2024-01-01 03:46:29.198284,ACC160858,ACC001309,12254.86,1,BLOCK,0.0
TXN002917759,2024-01-01 03:51:11.506602,ACC000883,ACC114665,45322.96,1,BLOCK,1.0
TXN002876583,2024-01-01 03:56:26.529023,ACC026471,ACC002828,10709.26,1,BLOCK,0.0
TXN002840101,2024-01-01 03:56:58.517456,ACC160495,ACC006109,597.0,1,BLOCK,0.0
TXN002820330,2024-01-01 03:58:47.095484,ACC003557,ACC053986,41764.02,1,BLOCK,1.0
TXN002989626,2024-01-01 04:02:06.412644,ACC004663,ACC019394,46976.2,1,BLOCK,1.0
TXN002967885,2024-01-01 04:02:30.411555,ACC004565,ACC185245,45811.69,1,BLOCK,1.0
TXN002958958,2024-01-01 04:08:43.120255,ACC123166,ACC005418,12290.88,1,BLOCK,0.0
TXN002916597,2024-01-01 04:11:03.245845,ACC018626,ACC001181,543.49,1,BLOCK,0.0
TXN002944118,2024-01-01 04:16:32.664436,ACC014550,ACC002686,1080.56,1,BLOCK,0.0
TXN002940357,2024-01-01 04:16:39.589374,ACC163995,ACC001309,10649.32,1,BLOCK,0.0
TXN002820297,2024-01-01 04:24:48.000000,ACC000888,ACC014419,336.22,0,BLOCK,1.0
TXN002954843,2024-01-01 04:26:52.747505,ACC004679,ACC003725,89197.95,1,BLOCK,1.0
TXN002897298,2024-01-01 04:29:36.536016,ACC081816,ACC000847,12203.37,1,BLOCK,0.0
TXN002943674,2024-01-01 04:34:16.259688,ACC078460,ACC000397,557.03,1,BLOCK,0.0
TXN002858433,2024-01-01 04:37:10.587739,ACC008928,ACC005845,14206.11,1,BLOCK,0.0
TXN002897311,2024-01-01 04:40:02.445506,ACC000847,ACC114515,117822.35,1,BLOCK,1.0
TXN002990048,2024-01-01 04:41:34.072451,ACC001534,ACC087171,39617.68,1,BLOCK,1.0
TXN002953842,2024-01-01 04:43:34.535178,ACC003142,ACC002655,140527.46,1,BLOCK,1.0
TXN002967882,2024-01-01 04:44:52.663072,ACC004565,ACC092647,45725.24,1,BLOCK,1.0
TXN002944130,2024-01-01 04:45:05.665445,ACC093176,ACC002686,577.08,1,BLOCK,0.0
TXN002940353,2024-01-01 04:46:21.158625,ACC188553,ACC001309,13428.83,1,BLOCK,0.0
TXN002989629,2024-01-01 04:47:09.523044,ACC004663,ACC075638,47096.78,1,BLOCK,1.0
TXN002940349,2024-01-01 04:50:33.217205,ACC072032,ACC001309,12739.56,1,BLOCK,0.0
TXN002925746,2024-01-01 04:52:02.382748,ACC146692,ACC003975,10406.5,1,BLOCK,0.0
TXN002876589,2024-01-01 04:57:58.826870,ACC127705,ACC002828,13613.94,1,BLOCK,0.0
TXN002858423,2024-01-01 05:07:19.724796,ACC013113,ACC005845,13283.19,1,BLOCK,0.0
TXN002868364,2024-01-01 05:09:46.779927,ACC002922,ACC002592,75311.73,1,BLOCK,1.0
TXN002904108,2024-01-01 05:13:25.247695,ACC143574,ACC006096,14912.6,1,BLOCK,0.0
TXN002870239,2024-01-01 05:16:10.352730,ACC052363,ACC003029,989.27,1,BLOCK,0.0
TXN002967881,2024-01-01 05:16:32.418445,ACC004565,ACC189928,45998.3,1,BLOCK,1.0
TXN002935980,2024-01-01 05:17:14.000000,ACC005143,ACC193990,991.22,0,BLOCK,1.0
TXN002858431,2024-01-01 05:19:04.596074,ACC162065,ACC005845,14760.87,1,BLOCK,0.0
TXN002833690,2024-01-01 05:20:15.667805,ACC125663,ACC003282,12315.83,1,BLOCK,0.0
TXN002843683,2024-01-01 05:29:48.956598,ACC191912,ACC001589,13541.45,1,BLOCK,0.0
TXN002880413,2024-01-01 05:30:01.000000,ACC001105,ACC197003,836.96,0,BLOCK,1.0
TXN002876582,2024-01-01 05:30:29.549299,ACC121998,ACC002828,10349.85,1,BLOCK,0.0
TXN002831875,2024-01-01 05:38:28.461514,ACC001618,ACC090607,46920.69,1,BLOCK,1.0
TXN002943945,2024-01-01 05:39:40.108339,ACC003186,ACC001482,92180.59,1,BLOCK,1.0
TXN002989634,2024-01-01 05:42:15.962600,ACC004663,ACC110305,46779.56,1,BLOCK,1.0
TXN002996258,2024-01-01 05:42:40.999932,ACC018063,ACC003652,1683.34,1,BLOCK,0.0
TXN002915187,2024-01-01 05:43:53.722924,ACC001082,ACC107422,67447.03,1,BLOCK,1.0
TXN002996368,2024-01-01 05:47:27.000000,ACC005639,ACC137425,6503.89,0,BLOCK,1.0
TXN002870226,2024-01-01 05:51:09.729341,ACC075435,ACC003029,765.0,1,BLOCK,0.0
TXN002876604,2024-01-01 05:52:02.581894,ACC115220,ACC002828,14722.22,1,BLOCK,0.0
TXN002923818,2024-01-01 06:06:30.022116,ACC005227,ACC000648,37268.26,1,BLOCK,1.0
TXN002906072,2024-01-01 06:07:52.551238,ACC001810,ACC082430,24569.52,1,BLOCK,1.0
TXN002843668,2024-01-01 06:10:50.450943,ACC076032,ACC001589,11632.65,1,BLOCK,0.0
TXN002886638,2024-01-01 06:19:30.114334,ACC003427,ACC145500,92704.5,1,BLOCK,1.0
TXN002958953,2024-01-01 06:20:32.924234,ACC059690,ACC005418,11786.6,1,BLOCK,0.0
TXN002831885,2024-01-01 06:27:19.869409,ACC001618,ACC012578,47008.54,1,BLOCK,1.0
TXN002893328,2024-01-01 06:30:21.552781,ACC015575,ACC000222,913.54,1,BLOCK,0.0
TXN002974116,2024-01-01 06:30:54.016892,ACC022949,ACC000623,13515.13,1,BLOCK,0.0
TXN002988092,2024-01-01 06:34:17.399212,ACC039371,ACC003554,924.58,1,BLOCK,0.0
TXN002858419,2024-01-01 06:42:55.415988,ACC179703,ACC005845,13172.36,1,BLOCK,0.0
TXN002866049,2024-01-01 06:44:14.483756,ACC004449,ACC000735,100000.0,1,BLOCK,1.0
TXN002840102,2024-01-01 06:46:16.943549,ACC121540,ACC006109,509.36,1,BLOCK,0.0
TXN002940361,2024-01-01 06:47:57.331546,ACC194519,ACC001309,11773.7,1,BLOCK,0.0
TXN002940358,2024-01-01 06:48:19.643705,ACC098977,ACC001309,14009.41,1,BLOCK,0.0
TXN002813879,2024-01-01 07:00:06.000000,ACC005237,ACC026956,5845.25,0,BLOCK,1.0
TXN002993950,2024-01-01 07:00:20.000000,ACC000671,ACC009945,261.1,0,BLOCK,1.0
TXN002914313,2024-01-01 07:00:29.000000,ACC001404,ACC175035,542.98,0,BLOCK,1.0
TXN002884678,2024-01-01 07:01:11.000000,ACC001533,ACC100192,540.94,0,BLOCK,1.0
TXN002843686,2024-01-01 07:01:27.943089,ACC012724,ACC001589,11943.71,1,BLOCK,0.0
TXN002978473,2024-01-01 07:03:26.000000,ACC002779,ACC175818,804.78,0,BLOCK,1.0
TXN002848048,2024-01-01 07:03:32.000000,ACC004363,ACC049779,8588.09,0,BLOCK,1.0
TXN002953843,2024-01-01 07:05:21.802767,ACC002655,ACC005231,136311.63,1,BLOCK,1.0
TXN002934909,2024-01-01 07:07:41.000000,ACC000136,ACC087156,4376.02,0,BLOCK,1.0
TXN002960551,2024-01-01 07:07:54.000000,ACC003148,ACC045736,657.66,0,BLOCK,1.0
TXN002938593,2024-01-01 07:09:45.537906,ACC118271,ACC002449,13374.52,1,BLOCK,0.0
TXN002933600,2024-01-01 07:10:17.000000,ACC004739,ACC074460,150.11,0,BLOCK,1.0
TXN002912290,2024-01-01 07:10:18.000000,ACC002352,ACC059151,241.63,0,BLOCK,1.0
TXN002973439,2024-01-01 07:10:39.000000,ACC004473,ACC093201,1451.1,0,BLOCK,1.0
TXN002876591,2024-01-01 07:10:42.940606,ACC101290,ACC002828,10872.28,1,BLOCK,0.0
TXN002974124,2024-01-01 07:12:27.614450,ACC026366,ACC000623,14855.24,1,BLOCK,0.0
TXN002848092,2024-01-01 07:18:45.778136,ACC004362,ACC058433,45432.39,1,BLOCK,1.0
TXN002972370,2024-01-01 07:20:54.000000,ACC005632,ACC049661,1129.89,0,BLOCK,1.0
TXN002922694,2024-01-01 07:22:46.000000,ACC004434,ACC088370,171.03,0,BLOCK,1.0
TXN002814026,2024-01-01 07:22:56.000000,ACC002346,ACC174469,3505.9,0,BLOCK,1.0
TXN002989627,2024-01-01 07:23:42.045689,ACC004663,ACC121854,46899.39,1,BLOCK,1.0
TXN002858077,2024-01-01 07:24:07.000000,ACC000865,ACC086488,244.88,0,BLOCK,1.0
TXN002843684,2024-01-01 07:25:21.345498,ACC006862,ACC001589,10240.48,1,BLOCK,0.0
TXN002903266,2024-01-01 07:26:31.000000,ACC000174,ACC074832,114.43,0,BLOCK,1.0
TXN002916566,2024-01-01 07:26:52.000000,ACC006120,ACC151075,1627.28,0,BLOCK,1.0
TXN002944330,2024-01-01 07:26:52.000000,ACC001653,ACC177868,256.31,0,BLOCK,1.0
TXN002863492,2024-01-01 07:27:05.000000,ACC004952,ACC135762,2844.0,0,BLOCK,1.0
TXN002817423,2024-01-01 07:29:15.000000,ACC000376,ACC080193,858.4,0,BLOCK,1.0
TXN002925758,2024-01-01 07:29:23.998440,ACC170724,ACC003975,11858.49,1,BLOCK,0.0
TXN002925756,2024-01-01 07:30:59.936616,ACC170724,ACC003975,14129.03,1,BLOCK,0.0
TXN002881981,2024-01-01 07:31:04.000000,ACC030358,ACC000137,16097.58,0,BLOCK,0.0
TXN002910346,2024-01-01 07:32:50.262907,ACC000126,ACC005336,100000.0,1,BLOCK,1.0
TXN002824905,2024-01-01 07:32:51.000000,ACC000091,ACC188494,804.33,0,BLOCK,1.0
TXN002845162,2024-01-01 07:33:21.000000,ACC004176,ACC058298,2117.02,0,BLOCK,1.0
TXN002820331,2024-01-01 07:35:54.084862,ACC003557,ACC129204,41699.78,1,BLOCK,1.0
TXN002829229,2024-01-01 07:36:35.000000,ACC005824,ACC204568,2557.94,0,BLOCK,1.0
TXN002900789,2024-01-01 07:38:30.000000,ACC005265,ACC038532,7168.01,0,BLOCK,1.0
TXN002939280,2024-01-01 07:39:18.790932,ACC182155,ACC002000,1943.9,1,BLOCK,0.0
TXN002935322,2024-01-01 07:39:51.000000,ACC003805,ACC023351,2520.22,0,BLOCK,1.0
TXN002883277,2024-01-01 07:41:09.000000,ACC002434,ACC067281,92.19,0,BLOCK,1.0
TXN002962926,2024-01-01 07:41:23.793608,ACC004369,ACC196758,42588.86,1,BLOCK,1.0
TXN002876590,2024-01-01 07:42:50.712182,ACC031180,ACC002828,13384.95,1,BLOCK,0.0
TXN002970551,2024-01-01 07:44:23.000000,ACC005344,ACC098958,579.15,0,BLOCK,1.0
TXN002868365,2024-01-01 07:44:40.169891,ACC002592,ACC004706,73052.37,1,BLOCK,1.0
TXN002886628,2024-01-01 07:45:50.000000,ACC003427,ACC143639,947.16,0,BLOCK,1.0
TXN002901772,2024-01-01 07:47:34.000000,ACC003910,ACC018651,168.8,0,BLOCK,1.0
TXN002981423,2024-01-01 07:47:42.695809,ACC005741,ACC164171,44029.71,1,BLOCK,1.0
TXN002827686,2024-01-01 07:49:06.000000,ACC003438,ACC151233,1447.86,0,BLOCK,1.0
TXN002835139,2024-01-01 07:49:19.000000,ACC000933,ACC115172,997.9,0,BLOCK,1.0
TXN002989630,2024-01-01 07:49:24.621557,ACC004663,ACC121854,47009.82,1,BLOCK,1.0
TXN002931641,2024-01-01 07:49:51.053229,ACC005282,ACC039687,60498.78,1,BLOCK,1.0
TXN002893320,2024-01-01 07:50:36.477627,ACC198282,ACC000222,1930.86,1,BLOCK,0.0
TXN002860963,2024-01-01 07:51:03.000000,ACC000702,ACC054957,210.79,0,BLOCK,1.0
TXN002832561,2024-01-01 07:51:44.000000,ACC004621,ACC150028,3819.06,0,BLOCK,1.0
TXN002996234,2024-01-01 07:51:58.229967,ACC018063,ACC003652,481.71,1,BLOCK,0.0
TXN002854063,2024-01-01 07:56:33.000000,ACC004694,ACC014574,202.78,0,BLOCK,1.0
TXN002839966,2024-01-01 08:00:00.000000,ACC158578,ACC005482,117035.65,0,BLOCK,0.0
TXN002916482,2024-01-01 08:00:00.000000,ACC193613,ACC003893,149669.16,0,BLOCK,0.0
TXN002814420,2024-01-01 08:00:00.000000,ACC091534,ACC003449,104463.48,0,BLOCK,0.0
TXN002976395,2024-01-01 08:00:00.000000,ACC108144,ACC002743,34271.01,0,BLOCK,0.0
TXN002838960,2024-01-01 08:00:00.000000,ACC098023,ACC004433,106937.72,0,BLOCK,0.0
TXN002932031,2024-01-01 08:00:00.000000,ACC151808,ACC004483,35465.97,0,BLOCK,0.0
TXN002824819,2024-01-01 08:00:00.000000,ACC033030,ACC004374,146674.14,0,BLOCK,0.0
TXN002900333,2024-01-01 08:00:00.000000,ACC184005,ACC002985,67201.1,0,BLOCK,0.0
TXN000053988,2024-01-01 08:00:00.000000,ACC041040,ACC056356,60407.57,0,STEP_UP,0.0
TXN000416533,2024-01-01 08:00:00.000000,ACC063629,ACC193366,76143.55,0,STEP_UP,0.0
TXN002937963,2024-01-01 08:00:00.000000,ACC199874,ACC003116,96130.2,0,BLOCK,0.0
TXN002843689,2024-01-01 08:01:04.668669,ACC021477,ACC001589,13457.08,1,BLOCK,0.0
TXN002984982,2024-01-01 08:01:38.000000,ACC003093,ACC102707,12248.45,0,BLOCK,1.0
TXN002976422,2024-01-01 08:02:07.000000,ACC004332,ACC077707,462.8,0,BLOCK,1.0
TXN002990049,2024-01-01 08:05:30.235642,ACC001534,ACC132732,39473.28,1,BLOCK,1.0
TXN002898268,2024-01-01 08:06:22.543011,ACC190150,ACC004689,13206.11,1,BLOCK,0.0
TXN002923259,2024-01-01 08:12:03.000000,ACC001202,ACC107960,387.1,0,BLOCK,1.0
TXN002823089,2024-01-01 08:12:08.000000,ACC005568,ACC098972,692.54,0,BLOCK,1.0
TXN002818042,2024-01-01 08:13:11.000000,ACC000241,ACC186618,1725.85,0,BLOCK,1.0
TXN002854024,2024-01-01 08:13:49.817196,ACC178515,ACC002077,1162.4,1,BLOCK,0.0
TXN002833905,2024-01-01 08:15:21.951980,ACC002881,ACC192214,84440.39,1,BLOCK,1.0
TXN002953694,2024-01-01 08:17:53.000000,ACC005893,ACC167218,731.83,0,BLOCK,1.0
TXN002857421,2024-01-01 08:24:30.000000,ACC001598,ACC142130,372.41,0,BLOCK,1.0
TXN002861443,2024-01-01 08:27:16.548959,ACC172224,ACC001889,14819.79,1,BLOCK,0.0
TXN002952045,2024-01-01 08:28:58.000000,ACC002128,ACC045784,141.14,0,BLOCK,1.0
TXN002832113,2024-01-01 08:30:01.000000,ACC003760,ACC190393,82.99,0,BLOCK,1.0
TXN002939282,2024-01-01 08:31:40.138790,ACC060786,ACC002000,735.23,1,BLOCK,0.0
TXN002872652,2024-01-01 08:35:24.000000,ACC002969,ACC037251,36.73,0,BLOCK,1.0
TXN002858296,2024-01-01 08:39:40.393246,ACC142953,ACC000089,1030.1,1,BLOCK,0.0
TXN002875711,2024-01-01 08:41:46.000000,ACC003316,ACC153520,1866.39,0,BLOCK,1.0
TXN002821605,2024-01-01 08:44:31.000000,ACC003610,ACC187697,1057.72,0,BLOCK,1.0
TXN002991374,2024-01-01 08:45:16.000000,ACC094888,ACC002318,12981.65,0,BLOCK,0.0
TXN002851628,2024-01-01 08:46:11.000000,ACC072094,ACC000182,73074.01,0,BLOCK,0.0
TXN002826735,2024-01-01 08:46:50.175694,ACC130342,ACC000965,10252.41,1,BLOCK,0.0
TXN002962779,2024-01-01 08:50:43.363669,ACC017612,ACC000552,13026.18,1,BLOCK,0.0
TXN002956823,2024-01-01 08:50:44.000000,ACC000412,ACC171265,3714.91,0,BLOCK,1.0
TXN002981420,2024-01-01 08:51:51.608552,ACC005741,ACC019537,43868.96,1,BLOCK,1.0
TXN002954844,2024-01-01 08:53:45.495011,ACC003725,ACC000963,86522.01,1,BLOCK,1.0
TXN002959750,2024-01-01 08:53:54.000000,ACC005876,ACC202156,2736.8,0,BLOCK,1.0
